geoid,city_name,latitude,longitude,country_code,country_code_3,country_name,country_capital,population,timezone
4740214,Watauga,32.85791,-97.25474,US,USA,United States,Washington,23497,America/Chicago
4740328,Waxahachie,32.38653,-96.84833,US,USA,United States,Washington,29621,America/Chicago
4740364,Weatherford,32.7593,-97.79725,US,USA,United States,Washington,25250,America/Chicago
4740629,Weslaco,26.15952,-97.99084,US,USA,United States,Washington,35670,America/Chicago
4741616,White Settlement,32.75957,-97.45835,US,USA,United States,Washington,16116,America/Chicago
4741752,Wichita Falls,33.91371,-98.49339,US,USA,United States,Washington,104553,America/Chicago
4743275,Wylie,33.01512,-96.53888,US,USA,United States,Washington,41427,America/Chicago
4744091,Alexandria,38.80484,-77.04692,US,USA,United States,Washington,139966,America/New_York
4744468,Annandale,38.83039,-77.19637,US,USA,United States,Washington,41008,America/New_York
4744709,Arlington,38.88101,-77.10428,US,USA,United States,Washington,207627,America/New_York
4744870,Ashburn,39.04372,-77.48749,US,USA,United States,Washington,43511,America/New_York
4745272,Baileys Crossroads,38.85039,-77.1297,US,USA,United States,Washington,23643,America/New_York
4747845,Blacksburg,37.22957,-80.41394,US,USA,United States,Washington,42620,America/New_York
4748305,Bon Air,37.52487,-77.55777,US,USA,United States,Washington,16366,America/New_York
4748993,Bristol,36.59649,-82.18847,US,USA,United States,Washington,17835,America/New_York
4749627,Buckhall,38.73178,-77.4311,US,USA,United States,Washington,16293,America/New_York
4749950,Burke,38.79345,-77.27165,US,USA,United States,Washington,41055,America/New_York
4751421,Cave Spring,37.22764,-80.01282,US,USA,United States,Washington,24922,America/New_York
4751839,Centreville,38.84039,-77.42888,US,USA,United States,Washington,71135,America/New_York
4751935,Chantilly,38.89428,-77.4311,US,USA,United States,Washington,23039,America/New_York
4752031,Charlottesville,38.02931,-78.47668,US,USA,United States,Washington,43475,America/New_York
4752136,Cherry Hill,38.56984,-77.26693,US,USA,United States,Washington,16000,America/New_York
4752186,Chesapeake,36.81904,-76.27494,US,USA,United States,Washington,222209,America/New_York
4752229,Chester,37.35682,-77.44165,US,USA,United States,Washington,20987,America/New_York
4752665,Christiansburg,37.12985,-80.40894,US,USA,United States,Washington,21041,America/New_York
4753671,Colonial Heights,37.26804,-77.40726,US,USA,United States,Washington,17411,America/New_York
4754966,Culpeper,38.47318,-77.99666,US,USA,United States,Washington,16379,America/New_York
4755158,Dale City,38.63706,-77.31109,US,USA,United States,Washington,65969,America/New_York
4755280,Danville,36.58597,-79.39502,US,USA,United States,Washington,43055,America/New_York
4756955,East Hampton,37.03737,-76.33161,US,USA,United States,Washington,147993,America/New_York
4758023,Fairfax,38.84622,-77.30637,US,USA,United States,Washington,22565,America/New_York
4759968,Franconia,38.78206,-77.14637,US,USA,United States,Washington,18245,America/New_York
4760059,Fredericksburg,38.30318,-77.46054,US,USA,United States,Washington,24286,America/New_York
4761951,Great Falls,38.99817,-77.28832,US,USA,United States,Washington,15427,America/New_York
4762894,Hampton,37.02987,-76.34522,US,USA,United States,Washington,137436,America/New_York
4763231,Harrisonburg,38.44957,-78.86892,US,USA,United States,Washington,48914,America/New_York
4763793,Herndon,38.96955,-77.3861,US,USA,United States,Washington,23292,America/New_York
4764127,Highland Springs,37.54598,-77.32776,US,USA,United States,Washington,15711,America/New_York
4764826,Hopewell,37.30432,-77.2872,US,USA,United States,Washington,22591,America/New_York
4765520,Hybla Valley,38.74761,-77.08303,US,USA,United States,Washington,15801,America/New_York
4765553,Idylwood,38.89511,-77.21165,US,USA,United States,Washington,17288,America/New_York
4766586,Jefferson,38.86456,-77.18776,US,USA,United States,Washington,28487,America/New_York
4768351,Lake Ridge,38.68789,-77.29776,US,USA,United States,Washington,41058,America/New_York
4768678,Laurel,37.64292,-77.50887,US,USA,United States,Washington,16713,America/New_York
4769125,Leesburg,39.11566,-77.5636,US,USA,United States,Washington,42616,America/New_York
4769608,Lincolnia,38.81845,-77.14331,US,USA,United States,Washington,22855,America/New_York
4769667,Linton Hall,38.75984,-77.57499,US,USA,United States,Washington,35725,America/New_York
4770714,Lorton,38.70428,-77.22776,US,USA,United States,Washington,18610,America/New_York
4771075,Lynchburg,37.41375,-79.14225,US,USA,United States,Washington,75568,America/New_York
4771401,Manassas,38.75095,-77.47527,US,USA,United States,Washington,37821,America/New_York
4772354,McLean,38.93428,-77.17748,US,USA,United States,Washington,48115,America/New_York
4772566,Mechanicsville,37.60876,-77.37331,US,USA,United States,Washington,36348,America/New_York
4772735,Merrifield,38.87428,-77.22693,US,USA,United States,Washington,15212,America/New_York
4773677,Montclair,38.61095,-77.33971,US,USA,United States,Washington,19570,America/New_York
4776024,Newport News,37.08339,-76.46965,US,USA,United States,Washington,180719,America/New_York
4776222,Norfolk,36.84681,-76.28522,US,USA,United States,Washington,242803,America/New_York
4776970,Oakton,38.88095,-77.30082,US,USA,United States,Washington,34166,America/New_York
4778626,Petersburg,37.22793,-77.40193,US,USA,United States,Washington,32420,America/New_York
4779999,Portsmouth,36.83543,-76.29827,US,USA,United States,Washington,95535,America/New_York
4780011,Portsmouth Heights,36.82098,-76.36883,US,USA,United States,Washington,99049,America/New_York
4780837,Radford,37.13179,-80.57645,US,USA,United States,Washington,16408,America/New_York
4781530,Reston,38.96872,-77.3411,US,USA,United States,Washington,58404,America/New_York
4781708,Richmond,37.55376,-77.46026,US,USA,United States,Washington,204214,America/New_York
4782167,Roanoke,37.27097,-79.94143,US,USA,United States,Washington,97032,America/New_York
4782864,Rose Hill,38.78872,-77.11276,US,USA,United States,Washington,20226,America/New_York
4784112,Salem,37.29347,-80.05476,US,USA,United States,Washington,24802,America/New_York
4785576,Short Pump,37.65042,-77.61249,US,USA,United States,Washington,24729,America/New_York
4786667,South Riding,38.92094,-77.50388,US,USA,United States,Washington,24256,America/New_York
4786714,South Suffolk,36.71709,-76.59023,US,USA,United States,Washington,80690,America/New_York
4787117,Springfield,38.78928,-77.1872,US,USA,United States,Washington,30484,America/New_York
4787440,Staunton,38.14991,-79.0732,US,USA,United States,Washington,23746,America/New_York
4787534,Sterling,39.00622,-77.4286,US,USA,United States,Washington,27822,America/New_York
4788145,Sudley,38.79289,-77.49749,US,USA,United States,Washington,16203,America/New_York
4788158,Suffolk,36.72836,-76.58496,US,USA,United States,Washington,84585,America/New_York
4790207,Tuckahoe,37.59015,-77.55638,US,USA,United States,Washington,44990,America/New_York
4790534,Tysons Corner,38.91872,-77.23109,US,USA,United States,Washington,19627,America/New_York
4791160,Vienna,38.90122,-77.26526,US,USA,United States,Washington,15687,America/New_York
4791259,Virginia Beach,36.85293,-75.97799,US,USA,United States,Washington,437994,America/New_York
4792522,Waynesboro,38.06847,-78.88947,US,USA,United States,Washington,21006,America/New_York
4792867,West Lynchburg,37.4032,-79.17808,US,USA,United States,Washington,65517,America/New_York
4792901,West Springfield,38.77261,-77.22109,US,USA,United States,Washington,22460,America/New_York
4794120,Winchester,39.18566,-78.16333,US,USA,United States,Washington,26203,America/New_York
4794350,Wolf Trap,38.93983,-77.28609,US,USA,United States,Washington,16131,America/New_York
4794531,Woodlawn,38.71678,-77.13276,US,USA,United States,Washington,20804,America/New_York
4798308,Beckley,37.77817,-81.18816,US,USA,United States,Washington,17614,America/New_York
4801859,Charleston,38.34982,-81.63262,US,USA,United States,Washington,51400,America/New_York
4802316,Clarksburg,39.28065,-80.34453,US,USA,United States,Washington,16578,America/New_York
4805404,Fairmont,39.48508,-80.14258,US,USA,United States,Washington,18704,America/New_York
4809537,Huntington,38.41925,-82.44515,US,USA,United States,Washington,49138,America/New_York
4813878,Martinsburg,39.45621,-77.96389,US,USA,United States,Washington,17227,America/New_York
4815352,Morgantown,39.62953,-79.9559,US,USA,United States,Washington,29660,America/New_York
4817641,Parkersburg,39.26674,-81.56151,US,USA,United States,Washington,31492,America/New_York
4828193,Sherwood,34.81509,-92.22432,US,USA,United States,Washington,29523,America/Chicago
4828382,Franklin,39.48061,-86.05499,US,USA,United States,Washington,23712,America/Indiana/Indianapolis
4828890,Chillicothe,39.33312,-82.9824,US,USA,United States,Washington,21901,America/New_York
4829307,Bay City,28.98276,-95.9694,US,USA,United States,Washington,17614,America/Chicago
4829762,Alabaster,33.24428,-86.81638,US,USA,United States,Washington,30352,America/Chicago
4829791,Albertville,34.26759,-86.20887,US,USA,United States,Washington,21160,America/Chicago
4830198,Anniston,33.65983,-85.83163,US,USA,United States,Washington,23106,America/Chicago
4830668,Athens,34.80287,-86.97167,US,USA,United States,Washington,21897,America/Chicago
4830796,Auburn,32.60986,-85.48078,US,USA,United States,Washington,53380,America/Chicago
4832038,Glendale Heights,41.91031,-88.07174,US,USA,United States,Washington,34208,America/Chicago
4832272,North Andover,42.6987,-71.13506,US,USA,United States,Washington,28222,America/New_York
4832294,Revere,42.40843,-71.01199,US,USA,United States,Washington,51755,America/New_York
4832353,Danbury,41.39482,-73.45401,US,USA,United States,Washington,80893,America/New_York
4832425,Darien,41.07871,-73.46929,US,USA,United States,Washington,20732,America/New_York
4832554,Inkster,42.2942,-83.30993,US,USA,United States,Washington,25369,America/Detroit
4833320,Cleveland Heights,41.52005,-81.55624,US,USA,United States,Washington,46121,America/New_York
4833403,East Hartford,41.78232,-72.61203,US,USA,United States,Washington,51252,America/New_York
4833425,East Haven,41.27621,-72.86843,US,USA,United States,Washington,29257,America/New_York
4833505,East Norwalk,41.10565,-73.39845,US,USA,United States,Washington,84530,America/New_York
4834040,Enfield,41.97621,-72.59176,US,USA,United States,Washington,45212,America/New_York
4834157,Fairfield,41.14121,-73.26373,US,USA,United States,Washington,59052,America/New_York
4834272,Farmington,41.71982,-72.83204,US,USA,United States,Washington,25000,America/New_York
4835003,Glastonbury,41.71232,-72.60815,US,USA,United States,Washington,31876,America/New_York
4835512,Guilford,41.28899,-72.68176,US,USA,United States,Washington,22498,America/New_York
4835654,Hamden,41.39593,-72.89677,US,USA,United States,Washington,59847,America/New_York
4835797,Hartford,41.76371,-72.68509,US,USA,United States,Washington,124775,America/New_York
4837278,Killingly Center,41.83871,-71.86924,US,USA,United States,Washington,17282,America/New_York
4837648,Ledyard Center,41.43982,-72.01424,US,USA,United States,Washington,15212,America/New_York
4838116,Madison,41.27954,-72.59843,US,USA,United States,Washington,19100,America/New_York
4838174,Manchester,41.77593,-72.52148,US,USA,United States,Washington,30577,America/New_York
4838204,Mansfield City,41.76593,-72.23369,US,USA,United States,Washington,26439,America/New_York
4838524,Meriden,41.53815,-72.80704,US,USA,United States,Washington,60868,America/New_York
4838633,Middletown,41.56232,-72.65065,US,USA,United States,Washington,47648,America/New_York
4838652,Milford,41.22232,-73.0565,US,USA,United States,Washington,52759,America/New_York
4838887,Montville Center,41.47899,-72.15119,US,USA,United States,Washington,20180,America/New_York
4839222,Naugatuck,41.48593,-73.05066,US,USA,United States,Washington,31862,America/New_York
4839292,New Britain,41.66121,-72.77954,US,USA,United States,Washington,73206,America/New_York
4839319,New Canaan,41.14676,-73.49484,US,USA,United States,Washington,19738,America/New_York
4839366,New Haven,41.30815,-72.92816,US,USA,United States,Washington,129779,America/New_York
4839416,New London,41.35565,-72.09952,US,USA,United States,Washington,27620,America/New_York
4839497,Newington,41.69788,-72.72371,US,USA,United States,Washington,30562,America/New_York
4839704,North Haven,41.39093,-72.85954,US,USA,United States,Washington,24093,America/New_York
4839745,North Stamford,41.13815,-73.54346,US,USA,United States,Washington,121230,America/New_York
4839822,Norwalk,41.1176,-73.4079,US,USA,United States,Washington,85603,America/New_York
4839843,Norwich,41.52426,-72.07591,US,USA,United States,Washington,40493,America/New_York
4840755,Plainfield,41.67649,-71.91507,US,USA,United States,Washington,15498,America/New_York
4840767,Plainville,41.67454,-72.85816,US,USA,United States,Washington,17328,America/New_York
4842818,Seymour,41.39676,-73.07594,US,USA,United States,Washington,16562,America/New_York
4842898,Shelton,41.31649,-73.09316,US,USA,United States,Washington,39559,America/New_York
4843353,South Windsor,41.82371,-72.6212,US,USA,United States,Washington,24412,America/New_York
4843362,Southbury,41.48148,-73.21317,US,USA,United States,Washington,19836,America/New_York
4843564,Stamford,41.05343,-73.53873,US,USA,United States,Washington,122643,America/New_York
4843786,Storrs,41.80843,-72.24952,US,USA,United States,Washington,15344,America/New_York
4843811,Stratford,41.18454,-73.13317,US,USA,United States,Washington,51384,America/New_York
4844309,Torrington,41.80065,-73.12122,US,USA,United States,Washington,36383,America/New_York
4844459,Trumbull,41.24287,-73.20067,US,USA,United States,Washington,36018,America/New_York
4845056,Wallingford,41.45704,-72.82316,US,USA,United States,Washington,17712,America/New_York
4845193,Waterbury,41.55815,-73.0515,US,USA,United States,Washington,110366,America/New_York
4845411,West Hartford,41.76204,-72.74204,US,USA,United States,Washington,63268,America/New_York
4845419,West Haven,41.27065,-72.94705,US,USA,United States,Washington,55564,America/New_York
4845519,West Torrington,41.81843,-73.14372,US,USA,United States,Washington,36000,America/New_York
4845585,Westport,41.14149,-73.3579,US,USA,United States,Washington,26391,America/New_York
4845612,Wethersfield,41.71427,-72.65259,US,USA,United States,Washington,26668,America/New_York
4845823,Willimantic,41.71065,-72.20813,US,USA,United States,Washington,17737,America/New_York
4845871,Wilton,41.19537,-73.4379,US,USA,United States,Washington,18062,America/New_York
4845898,Windham,41.69982,-72.15702,US,USA,United States,Washington,23072,America/New_York
4845920,Windsor,41.8526,-72.6437,US,USA,United States,Washington,28778,America/New_York
4845984,Wolcott,41.60232,-72.98677,US,USA,United States,Washington,16639,America/New_York
4846834,Ames,42.03471,-93.61994,US,USA,United States,Washington,58965,America/Chicago
4846960,Ankeny,41.72971,-93.60577,US,USA,United States,Washington,45582,America/Chicago
4848489,Bettendorf,41.52448,-90.51569,US,USA,United States,Washington,33217,America/Chicago
4849826,Burlington,40.80754,-91.11292,US,USA,United States,Washington,25663,America/Chicago
4850699,Cedar Falls,42.52776,-92.44547,US,USA,United States,Washington,39260,America/Chicago
4850751,Cedar Rapids,42.00833,-91.64407,US,USA,United States,Washington,126326,America/Chicago
4852022,Clinton,41.84447,-90.18874,US,USA,United States,Washington,26885,America/Chicago
4852065,Clive,41.60304,-93.72411,US,USA,United States,Washington,15447,America/Chicago
4852640,Coralville,41.6764,-91.58045,US,USA,United States,Washington,18907,America/Chicago
4852832,Council Bluffs,41.26194,-95.86083,US,USA,United States,Washington,62230,America/Chicago
4853423,Davenport,41.52364,-90.57764,US,USA,United States,Washington,99685,America/Chicago
4853828,Des Moines,41.60054,-93.60911,US,USA,United States,Washington,203433,America/Chicago
4854529,Dubuque,42.50056,-90.66457,US,USA,United States,Washington,57637,America/Chicago
4857486,Fort Dodge,42.49747,-94.16802,US,USA,United States,Washington,25206,America/Chicago
4862034,Iowa City,41.66113,-91.53017,US,USA,United States,Washington,67862,America/Chicago
4862760,Johnston,41.67304,-93.69772,US,USA,United States,Washington,17278,America/Chicago
4866263,Marion,42.03417,-91.59768,US,USA,United States,Washington,34768,America/Chicago
4866371,Marshalltown,42.04943,-92.90798,US,USA,United States,Washington,27552,America/Chicago
4866445,Mason City,43.15357,-93.20104,US,USA,United States,Washington,28079,America/Chicago
4868404,Muscatine,41.42447,-91.04321,US,USA,United States,Washington,22886,America/Chicago
4868907,Newton,41.69971,-93.04798,US,USA,United States,Washington,15254,America/Chicago
4870380,Ottumwa,41.02001,-92.4113,US,USA,United States,Washington,25023,America/Chicago
4876523,Sioux City,42.49999,-96.40031,US,USA,United States,Washington,82684,America/Chicago
4879890,Urbandale,41.62666,-93.71217,US,USA,United States,Washington,39463,America/Chicago
4880889,Waterloo,42.49276,-92.34296,US,USA,United States,Washington,68406,America/Chicago
4881346,West Des Moines,41.57721,-93.71133,US,USA,United States,Washington,56609,America/Chicago
4882920,Addison,41.9317,-87.98896,US,USA,United States,Washington,36942,America/Chicago
4883078,Algonquin,42.16558,-88.29425,US,USA,United States,Washington,30046,America/Chicago
4883207,Alsip,41.66892,-87.73866,US,USA,United States,Washington,19277,America/Chicago
4883555,Arlington Heights,42.08836,-87.98063,US,USA,United States,Washington,75101,America/Chicago
4883817,Aurora,41.76058,-88.32007,US,USA,United States,Washington,197899,America/Chicago
4884141,Bartlett,41.99503,-88.18563,US,USA,United States,Washington,41208,America/Chicago
4884192,Batavia,41.85003,-88.31257,US,USA,United States,Washington,26045,America/Chicago
4884434,Bellwood,41.88142,-87.88312,US,USA,United States,Washington,19071,America/Chicago
4884453,Belvidere,42.26391,-88.84427,US,USA,United States,Washington,25585,America/Chicago
4884509,Bensenville,41.95503,-87.94007,US,USA,United States,Washington,18352,America/Chicago
4884597,Berwyn,41.85059,-87.79367,US,USA,United States,Washington,56657,America/Chicago
4885156,Bloomingdale,41.95753,-88.0809,US,USA,United States,Washington,22018,America/Chicago
4885164,Bloomington,40.4842,-88.99369,US,USA,United States,Washington,76610,America/Chicago
4885186,Blue Island,41.65726,-87.68005,US,USA,United States,Washington,23706,America/Chicago
4885265,Bolingbrook,41.69864,-88.0684,US,USA,United States,Washington,73366,America/Chicago
4885342,Bourbonnais,41.15376,-87.88754,US,USA,United States,Washington,18631,America/Chicago
4885418,Bradley,41.14198,-87.86115,US,USA,United States,Washington,15895,America/Chicago
4885573,Bridgeview,41.75003,-87.80422,US,USA,United States,Washington,16446,America/Chicago
4885689,Brookfield,41.82392,-87.85173,US,USA,United States,Washington,18978,America/Chicago
4885955,Buffalo Grove,42.15141,-87.95979,US,USA,United States,Washington,41496,America/Chicago
4885983,Burbank,41.73392,-87.7795,US,USA,United States,Washington,28925,America/Chicago
4886255,Calumet City,41.61559,-87.52949,US,USA,United States,Washington,37042,America/Chicago
4886662,Carol Stream,41.91253,-88.13479,US,USA,United States,Washington,39711,America/Chicago
4886676,Carpentersville,42.12114,-88.25786,US,USA,United States,Washington,37691,America/Chicago
4886738,Cary,42.21197,-88.23814,US,USA,United States,Washington,18271,America/Chicago
4887158,Champaign,40.11642,-88.24338,US,USA,United States,Washington,81055,America/Chicago
4887398,Chicago,41.85003,-87.65005,US,USA,United States,Washington,2695598,America/Chicago
4887442,Chicago Heights,41.50615,-87.6356,US,USA,United States,Washington,30276,America/Chicago
4888015,Cicero,41.84559,-87.75394,US,USA,United States,Washington,83891,America/Chicago
4888892,Country Club Hills,41.56809,-87.72033,US,USA,United States,Washington,16541,America/Chicago
4889107,Crest Hill,41.55475,-88.09867,US,USA,United States,Washington,20837,America/Chicago
4889229,Crystal Lake,42.24113,-88.3162,US,USA,United States,Washington,40743,America/Chicago
4889426,Danville,40.12448,-87.63002,US,USA,United States,Washington,33027,America/Chicago
4889447,Darien,41.75198,-87.97395,US,USA,United States,Washington,22086,America/Chicago
4889553,DeKalb,41.92947,-88.75036,US,USA,United States,Washington,43862,America/Chicago
4889668,Deerfield,42.17114,-87.84451,US,USA,United States,Washington,18225,America/Chicago
4889772,Des Plaines,42.03336,-87.8834,US,USA,United States,Washington,58364,America/Chicago
4889959,Dixon,41.83892,-89.47955,US,USA,United States,Washington,15733,America/Chicago
4890009,Dolton,41.63892,-87.60727,US,USA,United States,Washington,23153,America/Chicago
4890119,Downers Grove,41.80892,-88.01117,US,USA,United States,Washington,47833,America/Chicago
4890536,East Moline,41.50087,-90.4443,US,USA,United States,Washington,21302,America/Chicago
4890549,East Peoria,40.66615,-89.5801,US,USA,United States,Washington,23402,America/Chicago
4890864,Elgin,42.03725,-88.28119,US,USA,United States,Washington,108188,America/Chicago
4890925,Elk Grove Village,42.00392,-87.97035,US,USA,United States,Washington,33127,America/Chicago
4891010,Elmhurst,41.89947,-87.94034,US,USA,United States,Washington,44121,America/Chicago
4891051,Elmwood Park,41.92114,-87.80923,US,USA,United States,Washington,24883,America/Chicago
4891382,Evanston,42.04114,-87.69006,US,USA,United States,Washington,74486,America/Chicago
4891431,Evergreen Park,41.72059,-87.70172,US,USA,United States,Washington,19852,America/Chicago
4893037,Frankfort,41.49587,-87.84866,US,USA,United States,Washington,17782,America/Chicago
4893070,Franklin Park,41.93531,-87.86562,US,USA,United States,Washington,18333,America/Chicago
4893171,Freeport,42.29669,-89.62123,US,USA,United States,Washington,25638,America/Chicago
4893392,Galesburg,40.94782,-90.37124,US,USA,United States,Washington,32195,America/Chicago
4893591,Geneva,41.88753,-88.30535,US,USA,United States,Washington,21495,America/Chicago
4893811,Glen Ellyn,41.87753,-88.06701,US,USA,United States,Washington,27450,America/Chicago
4893886,Glenview,42.06975,-87.78784,US,USA,United States,Washington,44692,America/Chicago
4894061,Goodings Grove,41.6292,-87.93089,US,USA,United States,Washington,18569,America/Chicago
4894465,Grayslake,42.34447,-88.04175,US,USA,United States,Washington,20957,America/Chicago
4894861,Gurnee,42.3703,-87.90202,US,USA,United States,Washington,31295,America/Chicago
4895066,Hanover Park,41.99947,-88.14507,US,USA,United States,Washington,37973,America/Chicago
4895298,Harvey,41.61003,-87.64671,US,USA,United States,Washington,25282,America/Chicago
4895876,Highland Park,42.18169,-87.80034,US,USA,United States,Washington,29763,America/Chicago
4896012,Hinsdale,41.80086,-87.93701,US,USA,United States,Washington,16816,America/Chicago
4896075,Hoffman Estates,42.04281,-88.0798,US,USA,United States,Washington,51895,America/Chicago
4896336,Homer Glen,41.60003,-87.93811,US,USA,United States,Washington,24220,America/Chicago
4896353,Homewood,41.55726,-87.6656,US,USA,United States,Washington,19323,America/Chicago
4896691,Huntley,42.16808,-88.42814,US,USA,United States,Washington,24291,America/Chicago
4898015,Joliet,41.52519,-88.0834,US,USA,United States,Washington,147433,America/Chicago
4898182,Kankakee,41.12003,-87.86115,US,USA,United States,Washington,27537,America/Chicago
4898846,La Grange,41.80503,-87.86923,US,USA,United States,Washington,15550,America/Chicago
4899012,Lake Forest,42.25863,-87.84063,US,USA,United States,Washington,19375,America/Chicago
4899170,Lake Zurich,42.19697,-88.09341,US,USA,United States,Washington,19631,America/Chicago
4899184,Lake in the Hills,42.18169,-88.33036,US,USA,United States,Washington,28965,America/Chicago
4899340,Lansing,41.56476,-87.53893,US,USA,United States,Washington,28331,America/Chicago
4899581,Lemont,41.67364,-88.00173,US,USA,United States,Washington,16000,America/Chicago
4899739,Libertyville,42.28308,-87.95313,US,USA,United States,Washington,20315,America/Chicago
4900080,Lisle,41.80114,-88.07479,US,USA,United States,Washington,22390,America/Chicago
4900292,Lockport,41.58948,-88.05784,US,USA,United States,Washington,24839,America/Chicago
4900373,Lombard,41.88003,-88.00784,US,USA,United States,Washington,43165,America/Chicago
4900579,Loves Park,42.32002,-89.05816,US,USA,United States,Washington,23996,America/Chicago
4900801,Machesney Park,42.34724,-89.039,US,USA,United States,Washington,23499,America/Chicago
4900817,Macomb,40.45921,-90.6718,US,USA,United States,Washington,19288,America/Chicago
4901445,Matteson,41.50392,-87.7131,US,USA,United States,Washington,19009,America/Chicago
4901514,Maywood,41.8792,-87.84312,US,USA,United States,Washington,24090,America/Chicago
4901663,McHenry,42.33335,-88.26675,US,USA,United States,Washington,26992,America/Chicago
4901868,Melrose Park,41.90059,-87.85673,US,USA,United States,Washington,25411,America/Chicago
4902475,Mokena,41.52614,-87.88922,US,USA,United States,Washington,18740,America/Chicago
4902476,Moline,41.5067,-90.51513,US,USA,United States,Washington,43483,America/Chicago
4902559,Montgomery,41.73058,-88.3459,US,USA,United States,Washington,18438,America/Chicago
4902754,Morton,40.61282,-89.45926,US,USA,United States,Washington,16267,America/Chicago
4902763,Morton Grove,42.04059,-87.78256,US,USA,United States,Washington,23270,America/Chicago
4903024,Mount Prospect,42.06642,-87.93729,US,USA,United States,Washington,54167,America/Chicago
4903184,Mundelein,42.26308,-88.00397,US,USA,United States,Washington,31064,America/Chicago
4903279,Naperville,41.78586,-88.14729,US,USA,United States,Washington,141853,America/Chicago
4903535,New Lenox,41.51198,-87.96561,US,USA,United States,Washington,24394,America/Chicago
4903730,Niles,42.01892,-87.80284,US,USA,United States,Washington,29803,America/Chicago
4903780,Normal,40.5142,-88.99063,US,USA,United States,Washington,52497,America/Chicago
4903818,North Aurora,41.80614,-88.3273,US,USA,United States,Washington,16760,America/Chicago
4903862,North Chicago,42.32558,-87.84118,US,USA,United States,Washington,32574,America/Chicago
4903976,North Peoria,40.71754,-89.58426,US,USA,United States,Washington,113004,America/Chicago
4904056,Northbrook,42.12753,-87.82895,US,USA,United States,Washington,33170,America/Chicago
4904286,Oak Forest,41.60281,-87.74394,US,USA,United States,Washington,27962,America/Chicago
4904365,Oak Lawn,41.71087,-87.75811,US,USA,United States,Washington,56690,America/Chicago
4904381,Oak Park,41.88503,-87.7845,US,USA,United States,Washington,51878,America/Chicago
4904937,Orland Park,41.63031,-87.85394,US,USA,United States,Washington,56767,America/Chicago
4904996,Oswego,41.68281,-88.35146,US,USA,United States,Washington,30355,America/Chicago
4905006,Ottawa,41.34559,-88.84258,US,USA,United States,Washington,18768,America/Chicago
4905211,Palatine,42.1103,-88.03424,US,USA,United States,Washington,68557,America/Chicago
4905263,Palos Hills,41.6967,-87.817,US,USA,United States,Washington,17484,America/Chicago
4905337,Park Forest,41.49142,-87.67449,US,USA,United States,Washington,21975,America/Chicago
4905367,Park Ridge,42.01114,-87.84062,US,USA,United States,Washington,37480,America/Chicago
4905599,Pekin,40.56754,-89.64066,US,USA,United States,Washington,34094,America/Chicago
4905687,Peoria,40.69365,-89.58899,US,USA,United States,Washington,115007,America/Chicago
4906125,Plainfield,41.62697,-88.20395,US,USA,United States,Washington,39581,America/Chicago
4906882,Prospect Heights,42.0953,-87.93757,US,USA,United States,Washington,16256,America/Chicago
4907907,Rock Island,41.50948,-90.57875,US,USA,United States,Washington,39018,America/Chicago
4907959,Rockford,42.27113,-89.094,US,USA,United States,Washington,152871,America/Chicago
4908052,Rolling Meadows,42.08419,-88.01313,US,USA,United States,Washington,24099,America/Chicago
4908068,Romeoville,41.64753,-88.08951,US,USA,United States,Washington,39680,America/Chicago
4908173,Roselle,41.98475,-88.07979,US,USA,United States,Washington,22763,America/Chicago
4908236,Round Lake,42.35336,-88.09341,US,USA,United States,Washington,18289,America/Chicago
4908237,Round Lake Beach,42.37169,-88.09008,US,USA,United States,Washington,28175,America/Chicago
4908737,Saint Charles,41.91419,-88.30869,US,USA,United States,Washington,32974,America/Chicago
4910713,Schaumburg,42.03336,-88.08341,US,USA,United States,Washington,74227,America/Chicago
4911418,Shorewood,41.52003,-88.20173,US,USA,United States,Washington,15615,America/Chicago
4911600,Skokie,42.03336,-87.73339,US,USA,United States,Washington,64784,America/Chicago
4911893,South Elgin,41.99419,-88.2923,US,USA,United States,Washington,21985,America/Chicago
4911934,South Holland,41.60087,-87.60699,US,USA,United States,Washington,22030,America/Chicago
4912499,Sterling,41.78864,-89.69622,US,USA,United States,Washington,15370,America/Chicago
4912691,Streamwood,42.02558,-88.17841,US,USA,United States,Washington,39858,America/Chicago
4913110,Sycamore,41.98892,-88.68675,US,USA,United States,Washington,17519,America/Chicago
4913723,Tinley Park,41.57337,-87.78449,US,USA,United States,Washington,56703,America/Chicago
4914570,Urbana,40.11059,-88.20727,US,USA,United States,Washington,41250,America/Chicago
4914738,Vernon Hills,42.21947,-87.97952,US,USA,United States,Washington,25113,America/Chicago
4914830,Villa Park,41.88975,-87.98895,US,USA,United States,Washington,21904,America/Chicago
4915539,Wasco,41.93808,-88.40452,US,USA,United States,Washington,22560,America/Chicago
4915545,Washington,40.70365,-89.40731,US,USA,United States,Washington,15134,America/Chicago
4915734,Waukegan,42.36363,-87.84479,US,USA,United States,Washington,89078,America/Chicago
4915963,West Chicago,41.88475,-88.20396,US,USA,United States,Washington,27086,America/Chicago
4916140,Westchester,41.85059,-87.882,US,USA,United States,Washington,16718,America/Chicago
4916207,Westmont,41.79586,-87.97562,US,USA,United States,Washington,24685,America/Chicago
4916288,Wheaton,41.86614,-88.10701,US,USA,United States,Washington,52894,America/Chicago
4916311,Wheeling,42.13919,-87.92896,US,USA,United States,Washington,37648,America/Chicago
